trial,block,stimId,category,response,rt,condition,id,phase
24,0,encourage_Y4,y,13.0,2279,1,11279,typicality
25,0,encourage_A1,a,0.0,2404,1,11279,typicality
26,0,encourage_Z3,z,0.0,1291,1,11279,typicality
27,0,encourage_Z7,z,0.0,609,1,11279,typicality
0,0,encourage_A0,a,3.0,8604,1,11281,typicality
1,0,encourage_A3,a,2.0,4227,1,11281,typicality
2,0,encourage_Y3,y,11.0,3839,1,11281,typicality
3,0,encourage_X4,x,0.9999999999999996,2868,1,11281,typicality
4,0,encourage_Z1,z,2.0,3185,1,11281,typicality
5,0,encourage_Z7,z,2.0,1560,1,11281,typicality
6,0,encourage_Z4,z,2.0,1217,1,11281,typicality
7,0,encourage_W5,w,5.0,3538,1,11281,typicality
8,0,encourage_X7,x,0.9999999999999996,5946,1,11281,typicality
9,0,encourage_Y4,y,12.0,6914,1,11281,typicality
10,0,encourage_B2,b,9.0,3761,1,11281,typicality
11,0,encourage_Z5,z,4.0,5167,1,11281,typicality
12,0,encourage_A1,a,4.0,2969,1,11281,typicality
13,0,encourage_Y7,y,11.0,7466,1,11281,typicality
14,0,encourage_Y1,y,13.0,5436,1,11281,typicality
15,0,encourage_W7,w,4.0,3214,1,11281,typicality
16,0,encourage_B0,b,4.0,3622,1,11281,typicality
17,0,encourage_Z3,z,3.0,3388,1,11281,typicality
18,0,encourage_X5,x,0.0,2635,1,11281,typicality
19,0,encourage_X3,x,0.0,1960,1,11281,typicality
20,0,encourage_W1,w,4.0,3624,1,11281,typicality
21,0,encourage_Y5,y,9.0,2453,1,11281,typicality
22,0,encourage_W3,w,4.0,2785,1,11281,typicality
23,0,encourage_A2,a,2.0,2113,1,11281,typicality
24,0,encourage_B1,b,3.0,2283,1,11281,typicality
25,0,encourage_B3,b,10.0,2815,1,11281,typicality
26,0,encourage_W4,w,4.0,1951,1,11281,typicality
27,0,encourage_X1,x,0.0,2401,1,11281,typicality
0,0,encourage_B2,b,8.0,20122,1,11283,typicality
1,0,encourage_X4,x,0.0,6641,1,11283,typicality
2,0,encourage_Z1,z,2.0,5498,1,11283,typicality
3,0,encourage_W3,w,3.0,4370,1,11283,typicality
4,0,encourage_B1,b,5.0,9411,1,11283,typicality
5,0,encourage_X1,x,0.9999999999999996,4235,1,11283,typicality
6,0,encourage_X5,x,0.0,2239,1,11283,typicality
7,0,encourage_A0,a,2.0,6004,1,11283,typicality
8,0,encourage_A1,a,2.0,3962,1,11283,typicality
9,0,encourage_Y7,y,12.0,7508,1,11283,typicality
10,0,encourage_W1,w,4.0,8115,1,11283,typicality
11,0,encourage_Y3,y,12.0,6026,1,11283,typicality
12,0,encourage_X3,x,0.9999999999999996,6010,1,11283,typicality
13,0,encourage_W4,w,4.0,3538,1,11283,typicality
14,0,encourage_B0,b,6.0,11691,1,11283,typicality
15,0,encourage_Z7,z,3.0,7066,1,11283,typicality
16,0,encourage_B3,b,10.0,4195,1,11283,typicality
17,0,encourage_A2,a,3.0,3699,1,11283,typicality
18,0,encourage_Z3,z,3.0,9086,1,11283,typicality
19,0,encourage_X7,x,0.0,1914,1,11283,typicality
20,0,encourage_W5,w,2.0,3163,1,11283,typicality
21,0,encourage_Y4,y,13.0,2946,1,11283,typicality
22,0,encourage_Z4,z,3.0,3906,1,11283,typicality
23,0,encourage_Y1,y,13.0,3116,1,11283,typicality
24,0,encourage_A3,a,2.0,7178,1,11283,typicality
25,0,encourage_W7,w,0.9999999999999996,3347,1,11283,typicality
26,0,encourage_Z5,z,2.0,4995,1,11283,typicality
27,0,encourage_Y5,y,12.0,4659,1,11283,typicality
0,0,encourage_Y5,y,13.0,7954,1,11223,typicality
1,0,encourage_B3,b,11.0,1985,1,11223,typicality
2,0,encourage_W5,w,5.0,3571,1,11223,typicality
3,0,encourage_Z5,z,3.0,2034,1,11223,typicality
4,0,encourage_Y3,y,13.0,2994,1,11223,typicality
5,0,encourage_Z3,z,5.0,3242,1,11223,typicality
6,0,encourage_Z1,z,5.0,2066,1,11223,typicality
7,0,encourage_Z7,z,5.0,1834,1,11223,typicality
8,0,encourage_A1,a,4.0,2066,1,11223,typicality
9,0,encourage_W4,w,5.0,2115,1,11223,typicality
10,0,encourage_X1,x,3.0,1993,1,11223,typicality
11,0,encourage_Y1,y,13.0,2571,1,11223,typicality
12,0,encourage_Y7,y,10.0,2410,1,11223,typicality
13,0,encourage_X3,x,2.0,3794,1,11223,typicality
14,0,encourage_W1,w,5.0,2073,1,11223,typicality
15,0,encourage_A3,a,4.0,2315,1,11223,typicality
16,0,encourage_B2,b,4.0,1939,1,11223,typicality
17,0,encourage_B0,b,4.0,1874,1,11223,typicality
18,0,encourage_Y4,y,12.0,2396,1,11223,typicality
19,0,encourage_Z4,z,5.0,2627,1,11223,typicality
20,0,encourage_A0,a,2.0,3057,1,11223,typicality
21,0,encourage_A2,a,2.0,3324,1,11223,typicality
22,0,encourage_W7,w,2.0,1474,1,11223,typicality
23,0,encourage_B1,b,3.0,2804,1,11223,typicality
24,0,encourage_W3,w,4.0,2170,1,11223,typicality
25,0,encourage_X5,x,0.0,1907,1,11223,typicality
26,0,encourage_X4,x,0.0,1035,1,11223,typicality
27,0,encourage_X7,x,0.0,631,1,11223,typicality
